Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento;Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Mayo;30;30/05/2017;10:00 p. m.;26,2;26,7;26,2;84;23,2;0;S;0;0,4;S;26,2;28,7;28,7;27,8;1011,4;0;0;0;0;0;0;0;0;0;0,326;30,5;64;22,9;35;11,37;11.290;0,0254;1277;5;100;60
Mayo;30;30/05/2017;11:00 p. m.;25,8;26,2;25,8;84;22,9;0;S;0;0,4;S;25,8;28,2;28,2;27,2;1012,1;0;0;0;0;0;0;0;0;0;0,313;30,1;65;22,8;34,2;11,61;11.317;0,0254;1277;5;100;60
Mayo;31;31/05/2017;12:00 a. m.;25,4;25,8;25,4;84;22,5;0;---;0;0;---;25,4;27,5;27,5;26,5;1011,3;0;0;0;0;0;0;0;0;0;0,294;29,7;67;22,9;33,9;12,03;11.317;0,0254;1277;5;100;60
Mayo;31;31/05/2017;1:00 a. m.;24,9;25,4;24,9;85;22,2;0;---;0;0;---;24,9;26,9;26,9;25,9;1011,1;0;0;0;0;0;0;0;0;0;0,275;29,3;68;22,8;33,1;12,26;11.334;0,0254;1272;5;100;60
Mayo;31;31/05/2017;2:00 a. m.;24,6;25;24,6;85;21,9;0;---;0;0;---;24,6;26,4;26,4;25,4;1010,3;0;0;0;0;0;0;0;0;0;0,262;29,1;69;22,8;32,9;12,38;11.333;0,0254;1273;5;100;60
Mayo;31;31/05/2017;3:00 a. m.;24,6;24,6;24,4;85;21,9;0;---;0;0;---;24,6;26,4;26,4;25,3;1010,2;0;0;0;0;0;0;0;0;0;0,259;28,7;70;22,7;32,3;12,63;11.346;0,0254;1274;5;100;60
Mayo;31;31/05/2017;4:00 a. m.;24,8;24,8;24,6;85;22,1;0;S;0;0,4;S;24,8;26,7;26,7;25,6;1009,8;0;0;0;0;0;0;0;0;0;0,269;28,6;71;22,8;32,2;12,91;11.343;0,0254;1272;5;100;60
Mayo;31;31/05/2017;5:00 a. m.;24,4;24,8;24,3;85;21,7;0;---;0;0;---;24,4;26,2;26,2;25,1;1010,6;0;0;0;0;0;0;0;0;0;0,252;28,4;71;22,6;31,7;12,93;11.365;0,0254;1275;5;100;60
Mayo;31;31/05/2017;6:00 a. m.;24,2;24,3;24,2;85;21,5;0;---;0;0;---;24,2;25,9;25,9;24,9;1010,9;0;0;4;0,34;21;0;0;0;0;0,245;28,2;72;22,6;31,3;13,25;11.376;0;1272;5;100;60
Mayo;31;31/05/2017;7:00 a. m.;25,1;25,1;24,2;84;22,2;0;S;0;0,4;S;25,1;27,1;27,1;27,4;1011,7;0;0;32;2,75;56;0;0;0;0;0,282;28,1;73;22,8;31,2;13,6;11.388;0,0254;1273;5;100;60
Mayo;31;31/05/2017;8:00 a. m.;27,8;27,8;25,1;74;22,7;0;S;0;0,9;S;27,8;30,7;30,7;32,7;1012,4;0;0;136;11,7;425;0,7;0,3;2,3;0;0,394;26,8;50;15,5;26,9;9,14;11.558;0,1016;1261;5;100;60
Mayo;31;31/05/2017;9:00 a. m.;30,8;31,1;27,8;64;23,2;0;WNW;0;1,3;WNW;30,8;35,4;35,4;41,3;1012,4;0;0;509;43,78;608;3,6;1,54;4,8;0;0,519;26,4;46;13,8;26,3;8,46;11.597;0,3302;1268;5;100;60
Mayo;31;31/05/2017;10:00 a. m.;32,7;32,8;30,7;62;24,5;0;NNW;0;1,3;WSW;32,7;39,7;39,7;46,5;1011,7;0;0;712;61,24;923;6,7;2,87;8,9;0;0,6;29,5;57;20,1;31,5;10,25;11.381;0,4826;1265;5;100;60
Mayo;31;31/05/2017;11:00 a. m.;33,5;33,6;32,8;58;24,1;0,4;NNW;1,61;1,8;NNW;33,5;40,3;40,3;47,4;1011;0;0;842;72,42;893;9,6;4,11;10,6;0;0,632;29,9;63;22,1;33,6;11,23;11.321;0,5842;1261;5;100;60
Mayo;31;31/05/2017;12:00 p. m.;34,3;34,3;33,5;56;24,3;0,4;NNW;1,61;2,2;NNW;34,3;41,9;41,9;48,8;1010,6;0;0;913;78,53;1025;11,3;4,84;11,8;0;0,667;29,6;45;16,4;30,2;8,24;11.420;0,635;1254;5;100;60
Mayo;31;31/05/2017;1:00 p. m.;34,4;34,8;34,3;56;24,4;0,9;W;3,22;3,6;NNW;34,4;42,2;42,2;49;1010,1;0;0;918;78,96;1102;10,6;4,54;12,1;0;0,671;28,8;37;12,7;28,6;7,07;11.489;0,635;1264;5;100;60
Mayo;31;31/05/2017;2:00 p. m.;34,3;35,1;34,3;59;25,2;1,3;W;4,83;3,6;WSW;34,3;43;43;49,4;1009,1;0;0;898;77,24;1011;9,6;4,11;10,9;0;0,667;29,4;37;13,2;29,2;7,05;11.452;0,6604;1262;5;100;60
Mayo;31;31/05/2017;3:00 p. m.;34,4;34,6;34,3;58;25;0,9;NNW;3,22;3,6;NNW;34,4;42,9;42,9;49,3;1008,4;0;0;712;61,24;889;6,5;2,79;8,3;0;0,671;29,6;35;12,5;29,2;6,66;11.443;0,5334;1260;5;100;60
Mayo;31;31/05/2017;4:00 p. m.;34,6;35,1;34,4;55;24,2;0,9;NNW;3,22;3,6;NNW;34,6;42,2;42,2;49,2;1008,4;0;0;549;47,22;622;3,7;1,59;5;0;0,678;33,2;48;20,7;36,6;8,61;11.195;0,4064;1258;5;100;60
Mayo;31;31/05/2017;5:00 p. m.;31,3;34,8;31,3;62;23,1;0,9;W;3,22;3,6;SE;31,3;35,8;35,8;43,1;1009,5;0;0;386;33,2;508;1,6;0,69;2,5;0;0,539;32,7;40;17,4;33,7;7,41;11.278;0,3048;1255;5;100;60
Mayo;31;31/05/2017;6:00 p. m.;29,4;31,3;29,4;74;24,3;0;SSE;0;3,1;ESE;29,4;34,5;34,5;35,9;1010,3;0,254;0;194;16,69;301;0,1;0,04;0,7;0;0,461;33,8;48;21,3;37,8;8,59;11.184;0,127;1269;5;100;60
Mayo;31;31/05/2017;7:00 p. m.;27,2;29,3;26,9;76;22,6;0,4;NW;1,61;2,7;NNW;27,2;29,8;29,8;28,9;1010,5;0;0;14;1,2;69;0;0;0;0;0,37;33,1;53;22,2;37,8;9,39;11.195;0,0254;1274;5;100;60
Mayo;31;31/05/2017;8:00 p. m.;26,1;27,2;26,1;82;22,8;0;WNW;0;2,2;NNW;26,1;28,4;28,4;27,5;1011,6;0;0;0;0;0;0;0;0;0;0,324;32,1;57;22,5;36,6;10,06;11.239;0,0254;1269;5;100;60
Mayo;31;31/05/2017;9:00 p. m.;25,9;26,3;25,9;82;22,6;0;WNW;0;0,4;WNW;25,9;28,1;28,1;27,1;1011,5;0;0;0;0;0;0;0;0;0;0,315;31,3;59;22,4;35,3;10,48;11.270;0,0254;1274;5;100;60
Mayo;31;31/05/2017;10:00 p. m.;25,6;25,9;25,6;83;22,5;0;---;0;0;---;25,6;27,8;27,8;26,8;1012;0;0;0;0;0;0;0;0;0;0,303;30,7;61;22,3;34,7;10,86;11.299;0,0254;1273;5;100;60
Mayo;31;31/05/2017;11:00 p. m.;25,2;25,6;25,2;84;22,3;0;WNW;0;0,4;WNW;25,2;27,3;27,3;26,3;1011,7;0;0;0;0;0;0;0;0;0;0,287;30,3;63;22,4;34,3;11,22;11.310;0,0254;1275;5;100;60
Junio;1;1/06/2017;12:00 a. m.;24,8;25,3;24,8;85;22,1;0;WNW;0;0,4;WNW;24,8;26,8;26,8;25,7;1011,7;0;0;0;0;0;0;0;0;0;0,271;29,9;64;22,4;33,8;11,41;11.323;0,0254;1270;5;100;60
Junio;1;1/06/2017;1:00 a. m.;24,3;24,8;24,3;85;21,6;0;---;0;0;---;24,3;26,1;26,1;25,1;1010,8;0;0;0;0;0;0;0;0;0;0,25;29,5;65;22,2;32,9;11,65;11.333;0,0254;1267;5;100;60
Junio;1;1/06/2017;2:00 a. m.;23,8;24,3;23,8;85;21,2;0;---;0;0;---;23,8;25,4;25,4;24,4;1010,5;0;0;0;0;0;0;0;0;0;0,229;29,2;66;22,2;32,5;11,86;11.343;0,0254;1268;5;100;60
Junio;1;1/06/2017;3:00 a. m.;23,7;23,9;23,7;85;21;0;WNW;0;0,4;WNW;23,7;25,2;25,2;24,1;1010,2;0;0;0;0;0;0;0;0;0;0,222;28,8;67;22,1;32;12,07;11.354;0,0254;1268;5;100;60
Junio;1;1/06/2017;4:00 a. m.;23,7;23,8;23,7;85;21;0;WNW;0;0,4;WNW;23,7;25,3;25,3;24,2;1011,1;0;0;0;0;0;0;0;0;0;0,225;28,5;68;22;31,4;12,28;11.378;0,0254;1274;5;100;60
Junio;1;1/06/2017;5:00 a. m.;23,5;23,8;23,4;86;21;0;---;0;0;---;23,5;24,9;24,9;23,8;1011,8;0;0;0;0;0;0;0;0;0;0,215;28,3;69;22;31,1;12,43;11.394;0,0254;1258;5;100;60
Junio;1;1/06/2017;6:00 a. m.;23,4;23,5;23,3;86;20,9;0;---;0;0;---;23,4;24,7;24,7;23,6;1011,8;0;0;3;0,26;12;0;0;0;0;0,211;28,1;70;22,1;30,8;12,7;11.401;0;1253;5;100;60
Junio;1;1/06/2017;7:00 a. m.;23,9;23,9;23,4;86;21,5;0;---;0;0;---;23,9;25,7;25,7;25,8;1012,5;0;0;26;2,24;47;0;0;0;0;0,234;27,9;70;22;30,5;12,71;11.416;0,0254;1263;5;100;60
Junio;1;1/06/2017;8:00 a. m.;27,1;27,1;24;80;23,3;0;WNW;0;1,3;WNW;27,1;29,9;29,9;32;1013,2;0;0;137;11,78;392;0,8;0,34;2;0;0,363;28,3;73;23;31,8;13,59;11.392;0,1016;1256;5;100;60
Junio;1;1/06/2017;9:00 a. m.;29,5;29,5;27,1;73;24,1;0;SE;0;1,8;SE;29,5;34,6;34,6;39,9;1013,3;0;0;434;37,33;642;3,2;1,37;5,2;0;0,465;29,2;77;24,7;34,7;14,86;11.325;0,2794;1232;5;99;60
Junio;1;1/06/2017;10:00 a. m.;31,7;31,7;29,5;66;24,6;0;SE;0;2,2;SE;31,7;38,1;38,1;44,9;1013;0;0;706;60,72;775;6,8;2,91;8,2;0;0,558;30,6;74;25,4;37,4;13,81;11.251;0,4826;1257;5;100;60
Junio;1;1/06/2017;11:00 a. m.;32,8;33;31,5;62;24,6;0,4;NNW;1,61;2,2;N;32,8;39,9;39,9;47,1;1012,6;0;0;826;71,05;904;9,5;4,07;10,7;0;0,604;32,1;69;25,7;40,3;12,35;11.186;0,5588;1259;5;100;60
Junio;1;1/06/2017;12:00 p. m.;33,7;33,7;32,8;60;24,8;0,4;NNW;1,61;2,2;N;33,7;41,4;41,4;48,4;1011,7;0;0;923;79,39;969;11,3;4,84;11,8;0;0,639;33,6;67;26,6;44,3;11,85;11.100;0,635;1259;5;100;60
Junio;1;1/06/2017;1:00 p. m.;34,3;34,4;33,7;57;24,5;0,4;NNW;1,61;3,1;WSW;34,3;42,1;42,1;48,7;1010,5;0;0;951;81,8;993;11,4;4,89;11,9;0;0,664;35,3;65;27,7;49,2;11,43;10.997;0,6604;1257;5;100;60
Junio;1;1/06/2017;2:00 p. m.;34,8;34,8;34,2;57;25;0,4;W;1,61;2,7;N;34,8;43,6;43,6;50,1;1009,5;0;0;862;74,14;893;9,5;4,07;10,9;0;0,685;35,8;62;27,4;49,4;10,79;10.977;0,5842;1253;5;100;60
Junio;1;1/06/2017;3:00 p. m.;33,9;34,8;33,9;60;25,1;1,3;W;4,83;3,6;NNW;33,9;42,2;42,2;48,8;1009;0;0;729;62,7;846;6,7;2,87;8,6;0;0,65;36;60;27;48,8;10,48;10.975;0,5334;1259;5;100;60
Junio;1;1/06/2017;4:00 p. m.;32,7;34,6;32,7;63;24,7;0,9;NNW;3,22;3,6;WSW;32,7;39,8;39,8;48,6;1009,1;0;0;674;57,97;733;4,3;1,84;5,7;0;0,597;36,9;60;27,8;52,2;10,41;10.925;0,508;1251;5;100;60
Junio;1;1/06/2017;5:00 p. m.;32,4;32,6;31,7;65;25;0,4;NNE;1,61;2,2;NNE;32,4;39,9;39,9;48,8;1009,2;0;0;451;38,79;584;1,7;0,73;2,6;0;0,588;37,1;60;28;52,8;10,4;10.915;0,3048;1236;5;99,4;60
Junio;1;1/06/2017;6:00 p. m.;30,7;32,6;30,7;71;24,9;0;N;0;0,4;N;30,7;36,9;36,9;37,3;1009,4;0;0;111;9,55;255;0,3;0,13;0,9;0;0,516;36,5;61;27,8;51,3;10,59;10.943;0,0762;1253;5;100;60
Junio;1;1/06/2017;7:00 p. m.;28,6;30,7;28,6;76;24;0;N;0;0,4;N;28,6;33,2;33,2;32,3;1010;0;0;4;0,34;28;0;0;0;0;0,428;35,4;63;27,3;48,6;11,02;10.998;0;1241;5;99,8;60
Junio;1;1/06/2017;8:00 p. m.;27,5;28,6;27,5;78;23,3;0;---;0;0;---;27,5;30,7;30,7;29,7;1010,8;0;0;0;0;0;0;0;0;0;0,382;34,3;65;26,8;45,7;11,45;11.060;0,0254;1250;5;100;60
Junio;1;1/06/2017;9:00 p. m.;26,9;27,5;26,9;81;23,4;0;N;0;0,4;N;26,9;29,8;29,8;28,9;1011,2;0;0;0;0;0;0;0;0;0;0,359;33,4;66;26,2;43,3;11,65;11.109;0,0254;1262;5;100;60
Junio;1;1/06/2017;10:00 p. m.;26,2;26,9;26,2;83;23,1;0;---;0;0;---;26,2;28,7;28,7;27,8;1011,2;0;0;0;0;0;0;0;0;0;0,329;32,7;67;25,8;41,5;11,85;11.146;0,0254;1243;5;99,9;60
Junio;1;1/06/2017;11:00 p. m.;25,7;26,2;25,7;84;22,8;0;---;0;0;---;25,7;27,9;27,9;26,9;1011,2;0;0;0;0;0;0;0;0;0;0,306;32,1;68;25,5;39,9;12,06;11.176;0,0254;1239;5;99,6;60
Junio;2;2/06/2017;12:00 a. m.;25,4;25,7;25,4;83;22,3;0;---;0;0;---;25,4;27,5;27,5;26,5;1010,4;0;0;0;0;0;0;0;0;0;0,296;31,7;68;25;38,4;12,09;11.192;0,0254;1243;5;99,9;60
Junio;2;2/06/2017;1:00 a. m.;24,9;25,4;24,8;84;22;0;---;0;0;---;24,9;26,8;26,8;25,7;1009,8;0;0;0;0;0;0;0;0;0;0,273;31,2;69;24,9;37,3;12,35;11.204;0,0254;1253;5;100;60
Junio;2;2/06/2017;2:00 a. m.;24,6;24,9;24,6;85;21,9;0;---;0;0;---;24,6;26,4;26,4;25,4;1009,4;0;0;0;0;0;0;0;0;0;0,262;30,7;70;24,6;36,7;12,55;11.223;0,0254;1254;5;100;60
Junio;2;2/06/2017;3:00 a. m.;24,4;24,7;24,3;85;21,7;0;---;0;0;---;24,4;26,2;26,2;25,1;1009,5;0;0;0;0;0;0;0;0;0;0,252;30,3;71;24,4;36;12,85;11.245;0,0254;1252;5;100;60
Junio;2;2/06/2017;4:00 a. m.;24,3;24,4;24,3;86;21,8;0;---;0;0;---;24,3;26,1;26,1;25;1009,8;0;0;0;0;0;0;0;0;0;0,248;29,9;71;24,1;35,2;12,85;11.268;0,0254;1259;5;100;60
Junio;2;2/06/2017;5:00 a. m.;24,1;24,3;24,1;85;21,4;0;N;0;0,4;N;24,1;25,8;25,8;24,8;1010,2;0;0;0;0;0;0;0;0;0;0,241;29,7;72;24,1;34,9;13,24;11.280;0,0254;1239;5;99,6;60
Junio;2;2/06/2017;6:00 a. m.;23,8;24,1;23,8;86;21,3;0;---;0;0;---;23,8;25,5;25,5;24,4;1010,7;0;0;2;0,17;12;0;0;0;0;0,229;29,4;72;23,8;34,1;13,25;11.305;0;1237;5;99,4;60
Junio;2;2/06/2017;7:00 a. m.;24,8;24,8;23,8;85;22,1;0;---;0;0;---;24,8;26,7;26,7;26,9;1011,7;0;0;30;2,58;44;0;0;0;0;0,269;29,2;73;23,8;33,8;13,56;11.324;0,0254;1233;5;99,1;60
Junio;2;2/06/2017;8:00 a. m.;27,6;27,6;24,8;76;23;0;N;0;0,9;N;27,6;30,6;30,6;32,8;1011,7;0;0;145;12,47;413;0,9;0,39;2,3;0;0,387;28,9;75;24,1;33,8;14,27;11.328;0,1016;1236;5;99,4;60
Junio;2;2/06/2017;9:00 a. m.;30,8;30,8;27,6;65;23,5;0,4;N;1,61;2,2;NNW;30,8;35,7;35,7;41,8;1011,3;0;0;523;44,98;622;3,8;1,63;5,3;0;0,521;30,2;72;24,6;35,9;13,22;11.267;0,3556;1244;5;100;60
Junio;2;2/06/2017;10:00 a. m.;32,7;32,7;30,8;58;23,3;0,4;W;1,61;2,2;WSW;32,7;38,2;38,2;44,9;1010,8;0;0;706;60,72;780;7;3;8,4;0;0,597;31,8;68;25,1;38,8;12,08;11.189;0,4826;1228;5;98,7;60
Junio;2;2/06/2017;11:00 a. m.;33,8;33,8;32,6;54;23,2;0,4;NNW;1,61;2,2;N;33,8;39,7;39,7;46,7;1010,1;0;0;833;71,65;877;9,7;4,16;10,7;0;0,644;33,3;65;25,9;42,6;11,45;11.109;0,5842;1252;5;100;60
Junio;2;2/06/2017;12:00 p. m.;34,6;34,7;33,8;57;24,8;0,4;NNW;1,61;2,7;WSW;34,6;42,9;42,9;49,9;1009,7;0;0;900;77,41;949;11,3;4,84;11,7;0;0,676;33,4;48;20,9;37;8,61;11.197;0,635;1250;5;100;60
Junio;2;2/06/2017;1:00 p. m.;34,5;34,6;33,6;60;25,6;0,4;W;1,61;3,6;WSW;34,5;43,9;43,9;51;1009,1;0;0;750;64,51;954;9,8;4,2;11,7;0;0,674;35,2;54;24,5;43,3;9,44;11.062;0,508;1250;5;100;60
Junio;2;2/06/2017;2:00 p. m.;34,6;34,7;34,3;58;25,1;0,9;W;3,22;3,6;W;34,6;43,4;43,4;50,3;1008,5;0;0;834;71,73;868;9,7;4,16;10,8;0;0,678;36,1;61;27,4;49,8;10,63;10.956;0,6096;1254;5;100;60
Junio;2;2/06/2017;3:00 p. m.;35,1;35,1;34,4;50;23,1;0,9;NNW;3,22;3,6;W;35,1;41,1;41,1;47,7;1008;2,032;2090,166;740;63,65;793;6,9;2,96;8,3;0;0,697;36,4;56;26,2;48,1;9,75;10.968;0,5588;1264;5;100;60
Junio;2;2/06/2017;4:00 p. m.;35,1;35,3;34,9;53;24;0,9;NNW;3,22;2,7;NNW;35,1;42,5;42,5;49,5;1007,9;0;0;552;47,48;668;3,9;1,67;5,4;0;0,697;36,7;57;26,8;49,6;9,93;10.945;0,4064;1240;5;99,7;60
Junio;2;2/06/2017;5:00 p. m.;33,8;35,1;33,8;59;24,7;0,9;W;3,22;2,7;WSW;33,8;41,6;41,6;47,7;1008,1;0;0;325;27,95;468;1,6;0,69;2,6;0;0,646;37,3;57;27,4;52;9,88;10.908;0,254;1231;5;99;60
Junio;2;2/06/2017;6:00 p. m.;31,8;33,8;31,8;70;25,6;0,4;W;1,61;2,2;WNW;31,8;39,4;39,4;39,9;1008,5;0;0;104;8,95;209;0,4;0,17;0,9;0;0,56;36,8;59;27,5;51,1;10,22;10.931;0,1016;1204;5;96,8;60
Junio;2;2/06/2017;7:00 p. m.;28,8;31,8;28,8;80;25;0;W;0;0,4;W;28,8;34,4;34,4;33,6;1008,6;0;0;4;0,34;21;0;0;0;0;0,435;35,8;62;27,4;49,4;10,79;10.967;0;1186;5;95,3;60
Junio;2;2/06/2017;8:00 p. m.;28,2;28,8;28,2;82;24,9;0;---;0;0;---;28,2;33,2;33,2;32,3;1008,8;0;0;0;0;0;0;0;0;0;0,412;34,8;64;27;46,9;11,25;11.014;0,0254;1171;5;94,1;60
Junio;2;2/06/2017;9:00 p. m.;27,6;28,3;27,6;83;24,4;0;---;0;0;---;27,6;31,6;31,6;30,7;1009,4;0;0;0;0;0;0;0;0;0;0,384;34,2;66;27;45,8;11,65;11.044;0,0254;1157;5;93;60
Junio;2;2/06/2017;10:00 p. m.;27,1;27,6;27,1;84;24,1;0;---;0;0;---;27,1;30,5;30,5;29,6;1009,7;0;0;0;0;0;0;0;0;0;0,363;33,4;67;26,5;43,7;11,85;11.086;0,0254;1144;5;92;60
Junio;2;2/06/2017;11:00 p. m.;26,6;27,1;26,6;84;23,6;0;---;0;0;---;26,6;29,4;29,4;28,5;1009,7;0;0;0;0;0;0;0;0;0;0,343;32,8;67;25,9;41,8;11,85;11.122;0,0254;1160;5;93,2;60
Junio;3;3/06/2017;12:00 a. m.;26,3;26,6;26,3;84;23,4;0;---;0;0;---;26,3;29,1;29,1;28,1;1009,2;0;0;0;0;0;0;0;0;0;0,333;32,4;68;25,7;40,8;12,05;11.136;0,0254;1180;5;94,9;60
Junio;3;3/06/2017;1:00 a. m.;25,8;26,3;25,8;85;23,1;0;---;0;0;---;25,8;28,2;28,2;27,2;1008,4;0;0;0;0;0;0;0;0;0;0,31;31,9;69;25,5;39,5;12,35;11.150;0,0254;1177;5;94,6;60
Junio;3;3/06/2017;2:00 a. m.;25,6;25,8;25,5;85;22,8;0;---;0;0;---;25,6;27,8;27,8;26,9;1008,3;0;0;0;0;0;0;0;0;0;0,301;31,4;70;25,3;38,3;12,55;11.170;0,0254;1183;5;95,1;60
Junio;3;3/06/2017;3:00 a. m.;25,5;25,6;25,5;85;22,8;0;---;0;0;---;25,5;27,7;27,7;26,8;1008,2;0;0;0;0;0;0;0;0;0;0,299;31,1;71;25,2;37,5;12,85;11.182;0,0254;1161;5;93,3;60
Junio;3;3/06/2017;4:00 a. m.;25,2;25,5;25,2;86;22,7;0;---;0;0;---;25,2;27,4;27,4;26,4;1008,4;0;0;0;0;0;0;0;0;0;0,287;30,7;71;24,9;36,9;12,85;11.207;0,0254;1185;5;95,3;60
Junio;3;3/06/2017;5:00 a. m.;25,1;25,3;25,1;86;22,5;0;---;0;0;---;25,1;27,1;27,1;26,1;1008,7;0;0;0;0;0;0;0;0;0;0,28;30,4;72;24,8;36,4;13,22;11.225;0,0254;1180;5;94,9;60
Junio;3;3/06/2017;6:00 a. m.;25,2;25,2;25;86;22,7;0;---;0;0;---;25,2;27,3;27,3;26,3;1008,9;0;0;4;0,34;19;0;0;0;0;0,285;30,2;72;24,6;35,9;13,22;11.240;0;1162;5;93,4;60
Junio;3;3/06/2017;7:00 a. m.;26;26;25,2;84;23,1;0;W;0;0,9;W;26;28,4;28,4;28,9;1009,6;0;0;40;3,44;51;0;0;0;0;0,319;30,1;73;24,7;35,9;13,53;11.249;0,0254;1174;5;94,4;60
Junio;3;3/06/2017;8:00 a. m.;28,6;28,6;26;78;24,3;0;W;0;1,3;W;28,6;33,4;33,4;35,7;1009,9;0;0;148;12,73;420;0,8;0,34;2,3;0;0,426;30,4;73;25;36,7;13,52;11.233;0,1016;1189;5;95,6;60
Junio;3;3/06/2017;9:00 a. m.;31,5;31,5;28,6;67;24,6;0,4;NW;1,61;1,8;W;31,5;37,7;37,7;43,8;1010,1;0;0;521;44,81;621;3,8;1,63;5,1;0;0,549;31,4;71;25,5;38,7;12,85;11.185;0,3556;1192;5;95,8;60
Junio;3;3/06/2017;10:00 a. m.;33,6;33,7;31,5;62;25,3;0,4;NNW;1,61;2,2;SE;33,6;42,1;42,1;48,9;1010;0;0;707;60,81;779;6,8;2,91;8,2;0;0,637;32,8;70;26,6;42,9;12,53;11.108;0,4826;1199;5;96,4;60
Junio;3;3/06/2017;11:00 a. m.;34,8;34,8;33,6;60;25,9;0,4;NW;1,61;2,2;NNW;34,8;44,9;44,9;52,2;1009,1;0;0;832;71,56;875;9,5;4,07;10,4;0;0,687;34,4;68;27,7;47,6;12,05;11.016;0,5842;1209;5;97,2;60
Junio;3;3/06/2017;12:00 p. m.;35,7;35,7;34,8;54;25;0,4;W;1,61;2,2;NNW;35,7;44,9;44,9;51,9;1008,5;0;0;898;77,24;916;11,2;4,8;11,6;0;0,725;35,8;65;28,2;51,1;11,39;10.945;0,6604;1219;5;98;60
Junio;3;3/06/2017;1:00 p. m.;36;36,3;35,6;55;25,5;0,4;NNW;1,61;2,7;N;36;46,3;46,3;53,3;1007,5;0;0;905;77,84;918;11;4,71;11,4;0;0,736;37,2;63;28,9;55,2;10,89;10.869;0,6604;1219;5;98;60
Junio;3;3/06/2017;2:00 p. m.;36,6;36,6;35,1;49;24,2;0,4;NNW;1,61;2,7;NNW;36,6;44,6;44,6;51,4;1006,6;0;0;766;65,88;893;8,8;3,77;10,2;0;0,762;38;62;29,5;58,2;10,65;10.816;0,5588;1222;5;98,2;60
Junio;3;3/06/2017;3:00 p. m.;36,4;36,8;35,9;53;25,3;0,4;NW;1,61;2,7;NNW;36,4;46,3;46,3;53;1006,2;0;0;685;58,92;779;6,2;2,66;8;0;0,752;38,6;61;29,7;59,9;10,48;10.787;0,508;1211;5;97,3;60
Junio;3;3/06/2017;4:00 p. m.;35,7;36,4;35,6;58;26,2;1,3;W;4,83;3,6;NNW;35,7;46,9;46,9;55;1006,3;0;0;621;53,41;701;3,9;1,67;5;0;0,725;38,9;60;29,7;60,7;10,35;10.775;0,4826;1226;5;98,6;60
Junio;3;3/06/2017;5:00 p. m.;32,8;35,8;32,8;66;25,6;0,9;NNW;3,22;2,7;N;32,8;41,3;41,3;48,2;1007,2;0;0;359;30,88;559;1,2;0,51;2,6;0;0,602;38,7;60;29,6;59,9;10,35;10.795;0,2794;1218;5;97,9;60
Junio;3;3/06/2017;6:00 p. m.;31,1;32,7;31,1;67;24,3;0;NE;0;1,3;NE;31,1;36,5;36,5;37,2;1007,2;0;0;137;11,78;255;0,1;0,04;0,5;0;0,532;37,8;61;29;56,7;10,45;10.840;0,1016;1221;5;98,2;60
Junio;3;3/06/2017;7:00 p. m.;28,6;31,1;28,6;75;23,7;0;NE;0;0,4;NE;28,6;33;33;32,1;1007,5;0;0;5;0,43;28;0;0;0;0;0,428;36,7;62;28,2;52,6;10,73;10.906;0;1214;5;97,6;60
Junio;3;3/06/2017;8:00 p. m.;27,8;28,6;27,7;81;24,2;0;NE;0;0,4;NE;27,8;31,8;31,8;30,9;1008,2;0;0;0;0;0;0;0;0;0;0,394;35,6;64;27,7;49,7;11,21;10.962;0,0254;1229;5;98,8;60
Junio;3;3/06/2017;9:00 p. m.;27,1;27,8;27;82;23,7;0;---;0;0;---;27,1;30,2;30,2;29,3;1008,3;0;0;0;0;0;0;0;0;0;0,363;34,7;65;27,1;46,8;11,45;11.012;0,0254;1224;5;98,4;60
Junio;3;3/06/2017;10:00 p. m.;26,7;27,1;26,7;81;23,1;0;NE;0;0,4;NE;26,7;29,3;29,3;28,3;1008,4;0;0;0;0;0;0;0;0;0;0,347;33,9;65;26,4;44,4;11,45;11.055;0,0254;1227;5;98,6;60
Junio;3;3/06/2017;11:00 p. m.;26,1;26,7;26,1;83;23;0;---;0;0;---;26,1;28,5;28,5;27,6;1008,3;0;0;0;0;0;0;0;0;0;0,324;33,3;66;26,1;42,9;11,65;11.082;0,0254;1222;5;98,2;60
Junio;4;4/06/2017;12:00 a. m.;26;26,1;25,8;83;22,9;0;---;0;0;---;26;28,3;28,3;27,4;1008,2;0;0;0;0;0;0;0;0;0;0,319;32,7;67;25,8;41,5;11,85;11.111;0,0254;1222;5;98,2;60
Junio;4;4/06/2017;1:00 a. m.;25,8;26;25,8;84;22,9;0;NE;0;0,4;NE;25,8;28,2;28,2;27,2;1007,7;0;0;0;0;0;0;0;0;0;0,313;32,3;68;25,6;40,5;12,05;11.125;0,0254;1222;5;98,2;60
